     7  32 0.200988E+01  0.687953E+00  0.147088E+05
     7  33 0.512465E+00  -.157770E+00  0.108285E+03
     7  34 0.529335E+00  -.155456E+00  0.121102E+03
     7  35 -.911223E+00  -.112488E+00  0.606563E+03
     7  36 0.109322E+01  0.313901E+00  0.421752E+04
     7  37 0.372238E-01  0.386678E+00  0.129616E+03
     7  38 0.153684E+01  -.500000E+00  0.360736E+05
     7  39 0.137410E+01  -.219687E+00  0.121153E+05
     7  40 0.312859E+00  0.771078E-01  0.592655E+02
     7  41 -.127036E+01  0.133096E+01  0.132847E+04
     7  42 0.499171E+00  0.750000E+00  0.221476E+04
     7  43 0.155418E-01  -.306210E+00  0.137598E+03
     7  44 0.599859E+00  -.319662E+00  0.200526E+03
     7  45 0.241442E+00  0.121955E+01  0.242767E+04
     7  46 -.136121E+01  -.434046E+00  0.768073E+03
     7  47 0.577670E+00  0.799284E+00  0.236579E+04
     7  48 -.350000E+00  0.861544E+00  0.305003E+03
     7  49 -.140773E-01  -.312110E+00  0.149045E+03
     7  50 -.258346E+00  0.521441E+00  0.258194E+03
     8   1 -.290000E+01  0.435965E-01  0.885235E+03
     8   2 0.214793E+00  -.500000E+00  0.748108E+02
     8   3 0.220000E+01  -.500000E+00  0.523154E+06
     8   4 -.154399E+00  -.500000E+00  0.208892E+03
     8   5 -.350000E+00  -.166358E+00  0.305122E+03
     8   6 0.167538E+01  0.792581E+00  0.431214E+05
     8   7 0.137856E+01  0.480987E+00  0.540126E+04
     8   8 0.100982E+01  0.129743E+01  0.349940E+04
     8   9 0.220000E+01  0.353185E+00  0.438829E+06
     8  10 -.308871E+00  0.398128E+00  0.283816E+03
     8  11 -.350000E+00  0.504953E+00  0.305239E+03
     8  12 -.350000E+00  0.197418E+00  0.305267E+03
     8  13 0.328029E+00  0.750000E+00  0.142112E+04
     8  14 0.833372E+00  -.500000E+00  0.100090E+04
     8  15 0.220000E+01  0.128506E+01  0.468163E+06
     8  16 -.290000E+01  0.510421E+00  0.885245E+03
     8  17 0.453499E+00  0.104227E+01  0.239606E+04
     8  18 -.578981E-01  0.575431E+00  0.166697E+03
     8  19 -.350000E+00  0.559105E+00  0.305092E+03
     8  20 -.542992E+00  0.524386E+00  0.410731E+03
     8  21 0.220000E+01  0.711054E+00  0.506455E+06
     8  22 -.495094E-01  0.403212E+00  0.163422E+03
     8  23 -.241905E+01  0.138736E+01  0.167262E+04
     8  24 0.915623E-01  0.168584E+01  0.246431E+04
     8  25 0.372601E+00  0.111033E+01  0.240211E+04
     8  26 0.437298E+00  -.500000E+00  0.710087E+02
     8  27 0.220000E+01  0.750000E+00  0.519117E+06
     8  28 0.111760E+01  0.488235E+00  0.455661E+04
     8  29 -.145841E-01  0.448193E+00  0.149329E+03
     8  30 -.159590E+01  0.187544E+00  0.815344E+03
     8  31 0.165105E+01  0.167776E+01  0.384397E+05
     8  32 0.134927E+01  0.378508E+00  0.103337E+05
     8  33 0.220000E+01  0.297771E+00  0.463200E+06
     8  34 0.873541E+00  -.195360E+00  0.128545E+04
     8  35 0.103860E+01  -.500000E+00  0.342029E+04
     8  36 0.867821E+00  -.312070E+00  0.124409E+04
     8  37 0.163905E+01  0.631001E+00  0.363619E+05
     8  38 0.881606E+00  -.988213E-01  0.128710E+04
     8  39 0.956939E+00  0.529883E+00  0.297803E+04
     8  40 -.222506E+00  -.317507E+00  0.240822E+03
     8  41 -.739121E+00  0.809628E-01  0.519256E+03
     8  42 0.220000E+01  0.158939E+01  0.512070E+06
     8  43 -.131247E+01  0.488803E-01  0.755432E+03
     8  44 -.658982E-01  -.500000E+00  0.170189E+03
     8  45 -.230856E+01  -.304452E-01  0.874057E+03
     8  46 0.582230E+00  -.500000E+00  0.176548E+03
     8  47 -.186710E+01  0.832617E+00  0.848337E+03
     8  48 0.220000E+01  0.112509E+01  0.519918E+06
     8  49 -.230037E+00  0.323886E+00  0.244471E+03
     8  50 -.110469E+01  0.473043E+00  0.688670E+03
     9   1 -.350000E+00  0.102574E+01  0.445941E+03
     9   2 0.208338E+01  0.534871E+00  0.295201E+06
     9   3 -.290619E+00  0.750000E+00  0.274336E+03
     9   4 -.941029E+00  0.750000E+00  0.620295E+03
     9   5 -.152806E+01  0.108364E+01  0.803674E+03
     9   6 -.800390E-01  0.982385E+00  0.116832E+04
     9   7 0.208451E+01  0.105159E+01  0.296503E+06
     9   8 0.147988E+01  0.107843E+01  0.176697E+05
     9   9 -.108413E+00  0.449138E+00  0.188297E+03
     9  10 0.687904E+00  0.568838E+00  0.219370E+04
     9  11 -.212976E+01  0.918899E+00  0.866595E+03
     9  12 -.262374E+01  -.500000E+00  0.881704E+03
     9  13 -.158729E+01  0.184567E+01  0.257895E+04
     9  14 0.216038E+01  0.750000E+00  0.397804E+06
     9  15 0.220000E+01  0.135646E+01  0.512225E+06
     9  16 -.350000E+00  -.104586E+00  0.304988E+03
     9  17 0.214446E+00  0.774264E+00  0.585297E+03
     9  18 0.220000E+01  0.102996E+01  0.505586E+06
     9  19 -.179849E+01  0.305343E+00  0.841617E+03
     9  20 0.131441E+01  0.675621E+00  0.889866E+04
     9  21 -.350000E+00  0.430529E+00  0.305457E+03
     9  22 0.220000E+01  0.479147E+00  0.521269E+06
     9  23 -.913451E+00  0.137356E+00  0.607647E+03
     9  24 0.445728E+00  0.595522E+00  0.787528E+03
     9  25 0.133110E+00  -.139666E+00  0.969363E+02
     9  26 0.833450E+00  0.750000E+00  0.259705E+04
     9  27 -.350000E+00  0.112175E+01  0.132063E+04
     9  28 0.125546E+01  0.797996E+00  0.701883E+04
     9  29 0.116945E+01  0.382773E+00  0.378089E+05
     9  30 -.175141E+01  0.956011E+00  0.836459E+03
     9  31 0.220000E+01  0.115830E+01  0.481114E+06
     9  32 -.341634E+00  0.152406E+00  0.300719E+03
     9  33 -.350000E+00  0.124469E+01  0.242466E+04
     9  34 0.347498E+00  0.709739E+00  0.116803E+04
     9  35 0.782543E+00  0.750000E+00  0.259421E+04
