 0.374269E+00 0.522401E+00 0.150462E+02
 0.373317E+00 0.519682E+00 0.141297E+02
 0.373856E+00 0.522212E+00 0.146313E+02
 0.403740E+00 0.514543E+00 0.182950E+02
 0.373295E+00 0.523956E+00 0.148517E+02
 0.372990E+00 0.522821E+00 0.144317E+02
 0.380249E+00 0.513922E+00 0.165180E+02
 0.373130E+00 0.522123E+00 0.141611E+02
 0.374262E+00 0.518538E+00 0.148250E+02
 0.372805E+00 0.525952E+00 0.148030E+02
 0.373421E+00 0.521624E+00 0.143100E+02
 0.373244E+00 0.529072E+00 0.170630E+02
 0.374522E+00 0.527304E+00 0.156929E+02
 0.372114E+00 0.523077E+00 0.139199E+02
 0.372398E+00 0.521357E+00 0.141338E+02
 0.373089E+00 0.523390E+00 0.146231E+02
 0.378761E+00 0.517830E+00 0.171884E+02
 0.374161E+00 0.522640E+00 0.150010E+02
 0.379182E+00 0.506963E+00 0.175243E+02
 0.372776E+00 0.524466E+00 0.144176E+02
 0.380065E+00 0.499889E+00 0.169371E+02
 0.373766E+00 0.519868E+00 0.144207E+02
 0.372958E+00 0.524333E+00 0.146484E+02
 0.373310E+00 0.521313E+00 0.146185E+02
 0.372585E+00 0.526622E+00 0.150202E+02
 0.373749E+00 0.525954E+00 0.158304E+02
 0.372061E+00 0.523080E+00 0.138947E+02
 0.372154E+00 0.523561E+00 0.139493E+02
 0.372633E+00 0.525597E+00 0.145940E+02
 0.374450E+00 0.526368E+00 0.170030E+02
 0.372003E+00 0.523124E+00 0.138860E+02
 0.372103E+00 0.523536E+00 0.139906E+02
 0.372327E+00 0.525781E+00 0.145299E+02
 0.372039E+00 0.522791E+00 0.138687E+02
 0.372400E+00 0.522180E+00 0.140754E+02
 0.371993E+00 0.523059E+00 0.139129E+02
 0.373448E+00 0.526170E+00 0.155801E+02
 0.372077E+00 0.522423E+00 0.139102E+02
 0.372495E+00 0.524024E+00 0.141439E+02
 0.371982E+00 0.522938E+00 0.138566E+02
 0.372257E+00 0.525644E+00 0.144619E+02
 0.373379E+00 0.518968E+00 0.148608E+02
 0.373455E+00 0.522452E+00 0.146863E+02
 0.380251E+00 0.512654E+00 0.159700E+02
 0.372534E+00 0.526499E+00 0.149648E+02
 0.374933E+00 0.515546E+00 0.152885E+02
 0.372121E+00 0.523398E+00 0.139798E+02
 0.372723E+00 0.527176E+00 0.153684E+02
 0.374282E+00 0.523303E+00 0.154922E+02
 0.372089E+00 0.522710E+00 0.138989E+02
 0.373565E+00 0.525548E+00 0.155171E+02
 0.372909E+00 0.521237E+00 0.143827E+02
 0.374017E+00 0.525364E+00 0.158716E+02
