     2  32 0.292984E+04  0.000000E+00  -.417082E+01  -.134502E+01  -.151832E+01
     2  33 0.694916E+03  -.701236E+00  -.419308E+01  -.177000E+01  -.220989E+01
     2  34 0.998356E+03  -.895551E+00  -.443609E+01  -.196495E+01  -.187580E+01
     2  35 0.206271E+03  -.491697E+00  -.465333E+01  -.183345E+01  -.196509E+01
     2  36 0.532154E+03  -.364696E+00  -.461051E+01  -.230000E+01  -.117781E+01
     2  37 0.453872E+02  -.160085E+00  -.428579E+01  -.176382E+01  -.239048E+01
     2  38 0.713260E+02  -.717169E+00  -.467861E+01  -.189595E+01  -.129178E+01
     2  39 0.218889E+04  -.128753E+01  -.434486E+01  -.170677E+01  -.278964E+01
     2  40 0.299097E+04  -.555986E+00  -.400961E+01  -.132329E+01  -.105368E+01
     2  41 0.208847E+04  -.120994E+01  -.432706E+01  -.170129E+01  -.295125E+01
     2  42 0.738135E+03  -.215637E+00  -.368824E+01  -.225899E+01  -.276086E+01
     2  43 0.840427E+03  -.552324E+00  -.453242E+01  -.201303E+01  -.254927E+01
     2  44 0.255589E+03  -.594338E+00  -.421294E+01  -.140410E+01  -.263651E+01
     2  45 0.881726E+03  -.103283E+01  -.350000E+01  -.215807E+01  -.144142E+01
     2  46 0.142279E+04  -.663112E+00  -.398323E+01  -.219593E+01  -.250476E+01
     2  47 0.221684E+04  -.984145E+00  -.423731E+01  -.230000E+01  -.269549E+01
     2  48 0.195432E+03  -.226064E+00  -.416970E+01  -.205638E+01  -.237863E+01
     2  49 0.728782E+03  -.105830E+01  -.350000E+01  -.205194E+01  -.137511E+01
     2  50 0.271499E+04  -.138142E+01  -.468661E+01  -.230000E+01  -.300000E+01
     2  51 0.799084E+03  0.000000E+00  -.402984E+01  -.153192E+01  -.236551E+01
     2  52 0.427167E+04  0.000000E+00  -.439980E+01  -.226325E+01  -.100000E+01
     2  53 0.268049E+03  0.000000E+00  -.473165E+01  -.194091E+01  -.176341E+01
     2  54 0.132047E+03  -.478942E+00  -.395177E+01  -.184416E+01  -.183215E+01
     2  55 0.396400E+03  0.000000E+00  -.350000E+01  -.217747E+01  -.235701E+01
     2  56 0.265747E+03  -.547932E+00  -.471653E+01  -.161780E+01  -.234880E+01
     2  57 0.918994E+03  0.000000E+00  -.397875E+01  -.146325E+01  -.250200E+01
     2  58 0.267788E+03  -.421286E+00  -.426306E+01  -.180397E+01  -.300000E+01
     2  59 0.171370E+03  0.000000E+00  -.462671E+01  -.190091E+01  -.200964E+01
     2  60 0.522532E+02  0.000000E+00  -.418366E+01  -.214453E+01  -.218655E+01
     2  61 0.282610E+02  0.000000E+00  -.453124E+01  -.199200E+01  -.288381E+01
     2  62 0.216518E+04  -.966255E+00  -.370618E+01  -.230000E+01  -.234010E+01
     2  63 0.748669E+03  -.470069E+00  -.436385E+01  -.110000E+01  -.139824E+01
     2  64 0.574990E+03  -.466450E+00  -.500000E+01  -.194492E+01  -.277147E+01
     2  65 0.180022E+04  -.155319E+01  -.392152E+01  -.202171E+01  -.186915E+01
     2  66 0.174489E+04  -.952207E+00  -.356242E+01  -.207168E+01  -.199640E+01
     2  67 0.164810E+04  -.792537E+00  -.474393E+01  -.207380E+01  -.300000E+01
     2  68 0.185039E+03  0.000000E+00  -.432021E+01  -.183606E+01  -.223804E+01
     2  69 0.964008E+03  -.808685E+00  -.367783E+01  -.188639E+01  -.189391E+01
     2  70 0.119501E+04  -.369852E+00  -.350000E+01  -.221456E+01  -.266818E+01
     2  71 0.118036E+04  -.890484E+00  -.350000E+01  -.110000E+01  -.210047E+01
     2  72 0.632916E+04  -.248801E+00  -.482785E+01  -.162740E+01  -.100000E+01
     2  73 0.344736E+02  0.000000E+00  -.459155E+01  -.199123E+01  -.231391E+01
     2  74 0.547398E+03  -.664647E+00  -.402159E+01  -.178161E+01  -.207625E+01
     2  75 0.103139E+04  0.000000E+00  -.416591E+01  -.135911E+01  -.300000E+01
